"X1","X2","value"
"avgPA","cumulR",0.721960504248661
"avgTB","cumulOPS.",0.721071939833643
"ISO","BtWins",0.72097649828154
"avgPA","cumulTB",0.720880048946542
"Champion","WS",0.720804869072817
"avgH","cumul2B",0.720497111789959
"OWn.","WAR",0.720489037876516
"oWAR","OBP",0.720468006921344
"cumulOPS","cumulHR",0.720450071462114
"avg2B","cumul2B",0.720393578425937
"TotA","waaWL.",0.720333333954762
"SO.BB","R.G_p",-0.720298348807376
"WHIP","LOB_p",0.719644883198833
"SO.BB","BF",-0.719313547468103
"cumulOPS","OPS.",0.719277224547597
"SO.BB","ERA",-0.719227927913065
"SO.BB","RA",-0.719068844710731
"avgSH","SH",0.718396261212638
"oRAR","HR",0.71826324725841
"ISO","OWn.",0.718083673261313
"TotA","RAR",0.717991966038906
"cumulSO","Yrs",0.717546542441678
"RBI_tm","HR_b",0.717085332310638
"SO","HR",0.716879530136661
"avgGDP","avgPA",0.716440326163306
"BA_tm","AB_tm",0.716141002587002
"avgH","cumulTB",0.715986269370793
"RC.G","RAA",0.715965426745551
"avgAB","cumulH",0.715540389537397
"SO.BB","ER",-0.715512600013347
"OBP_tm","LOB_b",0.715231456913058
"ISO","Rbat",0.715226717974884
"Rrep","BB",0.714386200847837
"REW","waaWL.",0.714336312321883
"avgHBP","HBP",0.714308901703948
"RE24.boLI","waaWL.",0.714164306593149
"PA_tm","AB_tm",0.714040979855913
"RE24","waaWL.",0.713986813882318
"oWAR","HR",0.713433581124525
"cumulOBP","OBP",0.713231348268068
"cumulCS","cumulR",0.713211103119896
"avgTB","avgSO",0.71271073605761
"avgPA","cumulAB",0.712703495938656
"avgHR","cumulRBI",0.712647778661881
"WPA","SLG",0.712458196262545
"TotA","WAR",0.71240362424208
"TB","BB",0.712375960855271
"cumulGDP","cumulHR",0.712272351606445
"OPS.","BA",0.712076404350558
"RBI_tm","OPS._tm",0.7120073478299
"cumulOPS.","OPS",0.711987111890857
"RC.G","WAA",0.711754527881839
"avgTB","cumulR",0.711568040761871
"avgPA","cumulPA",0.71146272271683
"cumulOPS.","BtRuns",0.710786180716605
"avgAB","cumul2B",0.710739306973505
"cumulOPS.","cumulHR",0.710544921698631
"cumulOPS.","BtWins",0.710498831127571
"avgH","cumulR",0.710402106928174
"cumulSLG","OPS",0.70929666203748
"avgR","cumulH",0.709077911358237
"XBH.","SecA",0.709065146295058
"avgHR","HR.",0.709021124858281
"cumulSB","cumul3B",0.708758444745937
"TB_tm","AB_tm",0.708597816431755
"HR.9","RA",0.708284793601874
"avgBB","avgAB",0.708204470574135
"OPS","RBI",0.708157465470777
"RAR","H",0.707985495915299
"AB.RBI","ISO",-0.707861877544347
"TB_tm","OPS._tm",0.707710237664118
"R.G_p","HR.9",0.707464360267221
"avgHR","avg2B",0.707253952006029
"New.Avg.Salary.ADJ","RC",0.707165072055433
"waaWL.","OPS",0.70711399327593
"avgR","cumul2B",0.706434342044946
"avgTB","cumulSLG",0.70642929571397
"HR.","TotA",0.70636353446156
"avgRBI","cumul2B",0.706350140371695
"avgAB","cumulTB",0.705643574791018
"avgBB","avg2B",0.705574680031208
"WAA","OPS.",0.705302640846382
"cumulOPS","SecA",0.705204290671745
"RE24","RBI",0.704238744685031
"RAA","OPS.",0.704232707141022
"SLG_tm","OPS._tm",0.704195914045292
"avgH","cumulBA",0.703881898746283
"RAR","OPS",0.7038527975647
"avgAB","cumulAB",0.703560151624465
"SecA","BB",0.703495974056495
"RC.G","X162WL.",0.7030471196965
"avgBB","cumulOPS",0.703012085971559
"avgRBI","RBI",0.703007180169868
"cumulOPS","RC.G",0.702436626467277
"TB","SO",0.702432014697888
"avgHR","ISO",0.702358768101573
"HR","R",0.702252243711655
"OPS._tm","R_tm",0.702232133072634
"cumulOPS.","OWn.",0.702146272858907
"DS","L",-0.701730225602949
"RE24.boLI","RBI",0.701570734223083
"avgGDP","avgG",0.701458583775527
"avgIBB","IBB",0.701453455748663
"avgTB","cumulH",0.701439756966282
"IP.","SecA",-0.701321318463614
"avgH","cumulAB",0.700980088830446
"DS","W.L.",0.700940339403394
"REW","RBI",0.700691465530769
"PwrSpd","SB",0.70064742771833
"R.G_b","OPS._tm",0.700571973130131
"WAR","H",0.700242632257854
"avgAB","cumulR",0.70003765098472
"avgBB","avgH",0.699970660636425
"DS","W",0.699922789749718
"New.Avg.Salary.ADJ","SalaryADJ",0.699813643234846
"New.Avg.Salary.ADJ","Salary",0.699490034315408
"cumulOPS","SLG",0.698968796978029
"cumulGDP","cumulSO",0.69890840248522
"cumulOBP","cumulBA",0.698839234616682
"WAR","OPS",0.698765531936791
"avgTB","cumulHR",0.698700878889674
"cumulGDP","cumulBB",0.698451528933876
"avgCS","avg3B",0.698392875279581
"WPA.","SO",0.697432511439624
"avgAB","cumulPA",0.696858900930576
"WPA.LI","RBI",0.696442184045084
"avgG","cumulH",0.696438316764439
"cumulOPS.","SecA",0.696154115071689
"cumulOPS","OWn.",0.696027886126521
"cumulOPS.","RC.G",0.695973129423759
"avgHR","RBI",0.695776350287341
"oRAR","X2B",0.695684608181667
"RE24","HR",0.695658692032832
"avgG","cumul2B",0.695510605622023
"X162WL.","OPS.",0.695467521050321
"OWn.","RAA",0.695314641200738
"cumulSLG","HR.FB",0.695290842664295
"HR_b","R_tm",0.69528353681768
"avgCS","CS",0.695155247086478
"cumulOPS.","Rbat",0.69492323779779
"R.G_b","HR_b",0.694726395930194
"WPA","RC",0.694705532024922
"OWn.","WAA",0.6945892977539
"avgH","cumulPA",0.694517545005711
"RE24.boLI","HR",0.694337133661104
"TotA","RAA",0.694284051073593
"cumulOPS","BtRuns",0.69418488498596
"WS","LCS",0.694112536106544
"Attendance","Payroll",0.693704411427328
"SO","RBI",0.693686262253468
"BB","RBI",0.69345791422331
"oRAR","BB",0.693347865632376
"cumulOPS","BtWins",0.693277005948219
"HR.","OPS.",0.693144700468194
"OPS.","RBI",0.693139871451215
"avgSO","cumulSO",0.693026463875078
"XBH.","RC.G",0.692953991176846
"cumulSLG","OPS.",0.692946430238908
"WPA","OBP",0.692629944177222
"WHIP","DefEff",-0.692439614673449
"REW","HR",0.692157556936183
"avgG","cumulAB",0.691685737625836
"avgR","cumulPA",0.691564413336471
"avgBB","cumulR",0.691232760765008
"tmSHO","R.G_p",-0.691123592750184
"SO","PA",0.691096629043604
"TotA","WAA",0.691023501298072
"tmSHO","RA",-0.691004322959347
"cumulIBB","cumul2B",0.690836265715791
"avgHR","avgR",0.690815129327936
"cumulSLG","TotA",0.690751719273538
"AB.RBI","HR.",-0.690714401569062
"oWAR","X2B",0.690135428588874
"avgCS","SB",0.689737075782289
"avgG","cumulTB",0.689319030736579
"cumulOPS.","WPA.LI",0.68924632264476
"First.Year","Yrs",-0.689243411991328
"avgG","cumulPA",0.68898014783434
"cumul3B","cumulR",0.688822278543162
"XBH.","OWn.",0.688721862300194
"BF","BB_p",0.688553058754606
"avgSB","avg3B",0.688168140925187
"TB","SLG",0.687983130563226
"avgBB","avgHR",0.687975196882359
"oWAR","BB",0.687234172501662
"cgSHO","GF",-0.686773225860457
"cumulSLG","SecA",0.686759120211537
"RC.G","HR",0.686472878778453
"OWn.","X162WL.",0.685804055547558
"cgSHO","CG_p",0.685529625428976
"avgR","cumulAB",0.685253652734162
"AB.RBI","SLG",-0.68511126733793
"WPA","RAR",0.685055210519141
"Born","Age",-0.68423123927209
"cumulOPS","HR",0.684151970648964
"OPS._tm","OBP_tm",0.683810921918902
"TB","OPS",0.683556502442092
"cumulOPS","WPA.LI",0.683290569043208
"avgG","cumulR",0.683194529000141
"HR.FB","IP.",-0.682937187817334
"TB","OPS.",0.68289055720789
"TotA","X162WL.",0.682813026676309
"Plays","SO",0.682743996282072
"tmSHO","ER",-0.682717922540418
"New.Avg.Salary.ADJ","oRAR",0.68268532982309
"WPA","WAR",0.682558052176676
"Plays","oRAR",0.681914126723723
"SalaryADJ","avgRBI",0.681301521293123
"New.Avg.Salary.ADJ","TB",0.68092451593194
"New.Avg.Salary.ADJ","oWAR",0.680883350420956
"oRAR","PA",0.68070286339499
"Rrep","SO",0.680656798925321
"cumul3B","cumulAB",0.680188155944777
"WPA","RAA",0.680176645227751
"tmSHO","ERA",-0.680134433986399
"RAR","RBI",0.680134204154265
"cumulOPS","Rbat",0.680124304274014
"cumulSLG","XBH.",0.67973582157262
"avgHR","HR.FB",0.679495559710006
"WPA..1","SO",-0.679307342615713
"SLG_tm","PA_tm",0.67911938337118
"XBH.","BtRuns",0.67907917202944
"avgSF","cumulRBI",0.67897140247497
"cumulCS","cumulPA",0.678686386675353
"XBH.","BtWins",0.678614784466707
"BtRuns","RBI",0.678468536216416
"H.9","ERA.",-0.677950263547528
"avgSF","cumul2B",0.67774448749931
"TotA","RBI",0.677741838465683
"Outs","SO",0.677645430217184
"WPA","WAA",0.677553686678841
"cumul3B","cumulH",0.677535109866676
"OBP","BB",0.677495231141159
"avgTB","cumulAB",0.677276776156443
"avgTB","cumulPA",0.677216944294254
"avgSF","avgGDP",0.677196423477566
"BF","BB.9",0.677148011955925
"cumulCS","cumulAB",0.676951118918994
"BtWins","RBI",0.676472853367892
"HR.FB","OPS",0.675962905694609
"cumulIBB","cumulR",0.675954106180137
"RAA","OPS",0.675705803216691
"ISO","RBI",0.675608475989299
"PA_tm","BA_tm",0.67553900546164
"cumulSLG","RBI",0.675241069135716
"Rtot","DefEff",0.674873654314252
"cumulOPS","ISO",0.674436905910747
"Plays","oWAR",0.674316563431044
"WPA.LI","WPA.",0.673798163091044
"Rbat","RBI",0.673270666226394
"X.H.","SLG",0.673261186543695
"avgCS","cumul3B",0.673190728208184
"BB","G",0.673054776523978
"oWAR","PA",0.67293288625161
"WAA","OPS",0.672825840621827
"XBH.","Rbat",0.67263898500545
"avgIBB","avgRBI",0.672630054508914
"SalaryADJ","avgTB",0.672357921898128
"avgRBI","cumulSF",0.672243530462054
"avgSO","avgBB",0.672217700339544
"TotA","BB",0.672013285340081
"cumulOPS.","REW",0.671615145501631
"SO_p","H.9",-0.671614380026557
"WAR","RBI",0.671502857632039
"SH_tm","League",-0.671383233882872
"cumulOPS.","RE24",0.671363664142558
"cumulOPS.","RE24.boLI",0.671240231144664
"cumulCS","cumulH",0.671204538794757
"REW","WPA.",0.671042323889121
"RE24","WPA.",0.670889837871039
"cumul3B","cumulPA",0.670610245783544
"cumulOPS.","SLG",0.670474935407779
"RE24.boLI","WPA.",0.670213809239652
"BB","AB",0.669915347149266
"avgTB","TB",0.669801702076596
"avgSO","avgR",0.669664839338743
"New.Avg.Salary.ADJ","WPA.",0.669581581474452
"avgRBI","HR",0.669542433863634
"SO","AB",0.669520773807996
"WPA.LI","TB",0.669517155432974
"HR.FB","TotA",0.669278744614153
"avgSO","avgPA",0.668171620062913
"RC","SO",0.668140786923858
"RE24","ISO",0.667822441999474
"WPA.LI","XBH.",0.667706906013932
"Rtot.yr","DefEff",0.667642405844014
"avgR","cumulRBI",0.667615496403512
"WPA","X162WL.",0.667294472933455
"AB.RBI","XBH.",-0.667172677404228
"RE24.boLI","ISO",0.666536925132797
"avg2B","cumulTB",0.666086399196533
"avgTB","WPA.",0.665647352113952
"X162WL.","OPS",0.665163861016837
"avgRBI","Salary",0.664711926509204
"RC","RAA",0.664619702551954
"RC","OBP",0.664524894568876
"OWn.","HR",0.664402707456547
"avgPA","cumulRBI",0.664331233037993
"REW","ISO",0.664116044414085
"WPA.","OPS.",0.663845906386052
"RC","WAA",0.663766307608638
"oRAR","Rrep",0.663669785565849
"cumulIBB","cumulH",0.663271772360075
"avg3B","X3B",0.663170547829674
"cumulOPS","RE24",0.662817953032949
"cumulOPS","RE24.boLI",0.662536715814724
"cumulIBB","cumulSF",0.662520604206307
"oWAR","Rrep",0.66194013953079
"SO","R",0.661896562597143
"New.Avg.Salary.ADJ","RBI",0.661646455486709
"SO.BB","LOB_p",-0.661633903266049
"cumulOPS","REW",0.661500648088893
"cumulOBP","BB",0.661353518518954
"OWn.","TB",0.66106154917921
"avgR","R",0.660883967504258
"DefEff","RA",-0.660547206694618
"R.G_p","DefEff",-0.660533282739334
"avgTB","RC",0.660452877722306
"oRAR","BA",0.660419093986402
"RC.G","RBI",0.659789263280061
"cumulSLG","BtRuns",0.659430592158228
"RC","waaWL.",0.659081294924827
"cumulIBB","cumulPA",0.658844880605147
"cumulSLG","BtWins",0.658573448270748
"tmSHO","WHIP",-0.658466081946953
"cumulOPS.","HR",0.658372964753115
"avgTB","Salary",0.658313843866294
"SO","G",0.658156822067999
"oWAR","BA",0.658093050940077
"avgR","cumulOPS.",0.657712293186792
"WPA","SecA",0.657438859301536
"WPA.","WPA",0.657415343841604
"avgHR","SecA",0.65699729738116
"X.H.","HR",0.656858910041245
"avgR","cumulOPS",0.656819458220653
"avgIBB","avgHR",0.656730518384372
"Outs","BB",0.656439607665232
"avgSF","cumulTB",0.656381861149926
"cumulPA","Age",0.656338191161694
"H_p","ERA.",-0.656164728117146
"avgSB","CS",0.656041851553743
"RAR","SLG",0.655892649475706
"avgRBI","cumulR",0.655871948944387
"cumulSLG","RC.G",0.65569511091427
"cumulCS","cumulG",0.655497280470905
"SO_p","H_p",-0.655204471662756
"RAR","X2B",0.654898041859594
"TotA","TB",0.654866375726837
"RC","X162WL.",0.654698101742363
"avg2B","cumulOPS",0.654031934413481
"avgH","cumulRBI",0.653995639532064
"avgBB","cumulTB",0.653882472877219
"cumulAB","Age",0.653714809446813
"SO","BB",0.653713099420868
"HR.FB","AB.RBI",-0.653511140716466
"WPA.","OWn.",0.653407725741763
"avgRBI","cumulSO",0.65330326076545
"Rbat","TB",0.652820417304057
"WPA","waaWL.",0.652754048692292
"New.Avg.Salary.ADJ","R",0.652695896885509
"avgBB","cumulRBI",0.652330543409655
"BB.","OBP",0.652191717960314
"SLG","OBP",0.652139879886781
"SO.9","H.9",-0.652051292777826
"cumulSLG","WPA.LI",0.651857733880224
"waaWL.","SLG",0.651735805970473
"WAR","SLG",0.651651557299304
"BB","H",0.651577609456727
"cumulSLG","OWn.",0.651566662253441
"BAbip","OBP",0.651223639341261
"RC.G","TB",0.651042146437308
"SV","L",-0.650423974639972
"HR.FB","OPS.",0.650350026546104
"avgR","cumulBB",0.650281669009074
"avgHR","cumulSO",0.650280563894154
"SV","W.L.",0.65027775740929
"SV","W",0.65018653361357
"avgSO","avgG",0.649859891938355
"cumulOPS","RBI",0.649670415743905
"oRAR","AB",0.649528950193462
"SecA","OBP",0.649482046417245
"WAR","X2B",0.648754019832336
"cumulOBP","cumulBB",0.648705573367428
"RE24","TB",0.648645717690477
"OWn.","RBI",0.648494985800586
"RE24.boLI","TB",0.648310210514862
"New.Avg.Salary.ADJ","avgTB",0.648283171914385
"WPA.","OPS",0.648263613264424
"Rbaser","SB",0.648166727133455
"waaWL.","OBP",0.647586063248067
"REW","TB",0.647526805467916
"avgTB","cumulSF",0.647068507527669
"Rbat","BA",0.646801056387855
"avgSO","avgAB",0.646338575032327
"SO.9","H_p",-0.646203091016538
"avgHR","avgPA",0.64600864277836
"WPA.LI","BB",0.645786026090015
"cumulOPS","RC",0.645509644817631
"New.Avg.Salary.ADJ","avgRBI",0.645496666958418
"cumulSLG","Rbat",0.645454325612691
"avgSB","cumul3B",0.645323529928538
"avgBB","cumulHR",0.645245696841473
"Plays","RAR",0.645242175341838
"BtRuns","TB",0.645105732327804
"cumulIBB","cumulG",0.645001893822959
"avg2B","cumulOPS.",0.644964178930014
"WPA.LI","HR.",0.644615550221577
"avgAB","cumulRBI",0.644448851984241
"BtWins","TB",0.644440461674965
"avgGDP","GDP",0.644281016548451
"avg2B","cumulRBI",0.644243202754316
"WPA..1","GDP",-0.644168406741469
"cumul3B","cumulG",0.644155871010685
"avgIBB","cumulHR",0.643494952876301
"avgRBI","cumulH",0.643352392645485
"avgIBB","cumulOPS.",0.643279453185458
"avgHR","SLG",0.643272534085487
"avgBB","cumulSO",0.643249171812719
"avgTB","cumulBA",0.643217772476295
"WPA..1","BB",-0.64305291609844
"cumulOPS.","cumulBA",0.643046160428901
"RE24.boLI","BB",0.642919656965055
"avgTB","RBI",0.642858391761132
"avgRBI","TB",0.642561525100067
"WPA.","TotA",0.642531346667
"RE24","BB",0.642450590004007
"cumulOPS.","RC",0.642310892603222
"cumulOPS","cumulBA",0.642110666497953
"avgR","RC",0.642048172000761
"oWAR","AB",0.641968012926282
"REW","BB",0.641834293545856
"HR.","RBI",0.641691608540661
"RAR","PA",0.64145817391971
"SecA","oRAR",0.641396259225279
"SalaryADJ","avgHR",0.64094311395261
"WPA.","Rbat",0.64080189717551
"PwrSpd","R",0.640703638865985
"ERA","DefEff",-0.640690353581213
"TotA","BA",0.640345478464636
"avgR","WPA.",0.640280549996993
"avgPA","cumulSF",0.640106588786811
"avg2B","cumulH",0.639932081821337
"ERA.","BF",-0.639860436175156
"cumulIBB","cumulAB",0.639684491649256
"SecA","oWAR",0.639508532719851
"avgG","cumulG",0.639352959164217
"SLG","BA",0.639249730276457
"HR.","RC.G",0.639180981071647
"avgH","H",0.638553819092105
"cumulOPS.","ISO",0.637644415393314
"ER","DefEff",-0.637601776327427
"HR","PA",0.637481471919227
"avgG","cumulRBI",0.637432232362081
"cumulOPS","HR.",0.637392513102466
"avgRBI","WPA.",0.637376315780816
"avgRBI","RC",0.637321322143562
"BB","HR",0.637191595203092
"Plays","WAR",0.637083498849007
"WHIP","W",-0.637070544149138
"WHIP","W.L.",-0.63689737928407
"Next.Salary.ADJ","RC",0.636688317480038
"avgSO","avg2B",0.636654333806132
"WHIP","L",0.636486240570988
"BtRuns","BB",0.636131138426718
"HR.","BtRuns",0.635682589790751
"BtWins","BB",0.635672755735517
"avgIBB","cumulOPS",0.634558502088698
"HR.","BtWins",0.634516794785372
"R.G_p","W.L.",-0.634488948903062
"cumulOPS.","BB",0.634426333906274
"R.G_p","L",0.634302898507319
"WPA.","RC.G",0.634103041934561
"R.G_p","W",-0.634078229882139
"avgR","cumulBA",0.634026161088274
"tmSHO","H.9",-0.63386164773947
"LCS","DS",0.633811288327142
"WPA","HR",0.633791308161667
"WPA.","BtWins",0.633324290682582
"WPA.","BtRuns",0.633102208317314
"WAR","PA",0.633046268504548
"XBH.","RBI",0.632999690310674
"RA","L",0.632822755848218
"RA","W.L.",-0.632777854980757
"avgR","Plays",0.632592153460639
"avgR","cumulOBP",0.632481061576264
"cumulOPS.","cumulRBI",0.632387508478278
"RA","W",-0.63212267628199
"avgSF","avgHR",0.632050909031961
"avgBB","cumul2B",0.632048571642542
"avgH","cumulSF",0.632017771247576
"cumulH","Age",0.631896696167819
"cumulOPS.","RBI",0.63139863170232
"avgSF","cumulH",0.631314843504925
"HR.","Rbat",0.631172614196446
"Next.Salary.ADJ","avgRBI",0.630964010285735
"avgTB","PA",0.63059257260787
"Rrep","HR",0.630452267077285
"avg2B","cumulR",0.630375013890941
"ERA","W.L.",-0.630331635493782
"ERA","L",0.630274405796183
"RAR","OBP",0.630127198903823
"AB.RBI","RBI",-0.630031210896891
"avgBB","cumulPA",0.630019938619382
"SalaryADJ","avgR",0.629898910112593
"ERA","W",-0.629848191795853
"avgHR","Salary",0.629826393044268
"RC.G","BB",0.629565780562137
"Outs","GDP",0.629450598546629
"TotA","R",0.629179990441477
"cumulSB","cumulR",0.629093447156775
"avg2B","TB",0.628995872362086
"WPA","RBI",0.628743909649389
"TB_tm","X2B_tm",0.628736182093525
"avgRBI","cumulPA",0.628601633297285
"avgR","PA",0.62841207397953
"tmSHO","H_p",-0.628206781986445
"Next.Salary.ADJ","avgTB",0.627869099211046
"RAA","SLG",0.627583820395445
"avgTB","H",0.627177372751601
"WPA.LI","R",0.627052446239473
"BtRuns","BA",0.626980512729944
"avg2B","cumulSLG",0.626845411075546
"cumulOPS","cumulRBI",0.626842220773863
"RAR","HR",0.626786558482043
"BtWins","BA",0.626472929736312
"avgR","TB",0.625989293078956
"avg2B","cumulBA",0.625951677483688
"avg2B","X2B",0.625827069784139
"avgBB","BB.",0.625524668323481
"avgPA","cumulG",0.625474002910782
"IP.","BB.",-0.625143297401589
"avgAB","cumulSF",0.625135470154155
"New.Avg.Salary.ADJ","avgHR",0.625068756402107
"avgSF","avgBB",0.624943412022753
"WAA","SLG",0.624774538232275
"cumulIBB","cumulGDP",0.624735804640148
"avgPA","PA",0.624715856067768
"WAR","OBP",0.624563495323405
"AB.RBI","OPS",-0.623896827678801
"avgRBI","cumulGDP",0.623836021236266
"avgRBI","cumulAB",0.623778161077876
"cumulOPS.","OBP",0.623261351942165
"avg2B","WPA.",0.623046608266276
"avgTB","R",0.623015137639339
"avgPA","Plays",0.622792481285843
"New.Avg.Salary.ADJ","RAR",0.622729951850076
"New.Avg.Salary.ADJ","HR",0.622676900484772
"avgH","PA",0.622654074575888
"RAR","Rrep",0.622551458416753
"avgHR","cumulTB",0.622386727413106
"SB_tm","CS_tm",0.622070445144009
"WPA.","SLG",0.621886527050014
"avgH","Plays",0.621756074389046
"avgH","AB",0.621659914526003
"SalaryADJ","cumulHR",0.621609534919091
"avgTB","cumulSO",0.621566346506899
"avgHR","avgAB",0.621451343906638
"avgG","cumulSF",0.621242672064583
"New.Avg.Salary.ADJ","WAR",0.621206545754502
"avgTB","Plays",0.620922188379348
"avgAB","PA",0.62080764284358
"cumulSLG","RE24",0.620540886830178
"cumulSLG","RE24.boLI",0.620044663360295
"avgAB","AB",0.619832548277459
"WAR","Rrep",0.619714450351316
"RC.G","R",0.619648994760131
"HR.","OWn.",0.619612814632469
"avgTB","AB",0.619548762160023
"WAR","HR",0.619495258103026
"RE24","XBH.",0.619364049148826
"avgAB","Plays",0.61935570038714
"avgIBB","avgBB",0.619273296461269
"AB_tm","R_tm",0.619209191894638
"OWn.","R",0.61909682384792
"Rbat","BB",0.619093939121709
"cumulSLG","REW",0.618813417422585
"GDP","AB",0.618776819190843
"RE24.boLI","XBH.",0.618590572332791
"cumulBA","BA",0.618527988747144
"X162WL.","SLG",0.618522794091262
"GDP","H",0.618444660306801
"cumulSLG","cumulOBP",0.618161189290343
"New.Avg.Salary.ADJ","H",0.618146868207271
"Born","Yrs",-0.617882956293617
"avgR","H",0.617839607855316
"cumulOBP","TotA",0.617818646381724
"Next.Salary","RC",0.617735188042452
"cumulOBP","BB.",0.617628055978141
"RBI_tm","AB_tm",0.6175277723592
"ER","L",0.617522641249694
"ER","W.L.",-0.617265034867741
"RAR","AB",0.617153595755134
"R.G_b","AB_tm",0.617092589923227
"RE24.boLI","R",0.616515529723935
"REW","XBH.",0.616469335554625
"ER","W",-0.616445285918145
"avgSF","cumulPA",0.616413380488423
"avgPA","AB",0.616317606556489
"cumulOPS.","WPA",0.616153468538837
"OWn.","BB",0.616078322547588
"RAR","BB",0.616002824884765
"RE24","R",0.615990456570136
"avgSF","cumulAB",0.615989844835018
"avg2B","cumulAB",0.615468607157186
"cumulOPS","BB",0.615370217715869
"OPS","R",0.615153406358071
"Plays","HR",0.615142696145079
"SF","RBI",0.615019207024937
"REW","R",0.614705812504012
"tmSHO","BF",-0.614554173526516
"Next.Salary","avgTB",0.614553152031453
